,0
129,-0.9228663334930014
130,0.4515011556095445
131,0.4651513597216963
132,-0.3239742515533022
133,-0.0833930008852254
134,-0.0460481517056959
135,0.3045902927953697
136,-0.017294895632655
137,-0.2671424055713113
138,-0.7852685582078632
139,-1.8043709900794045
140,-1.0647390830330477
141,-1.8533791457996265
142,-1.2652607136858156
143,-1.0422094670540103
144,-0.5413138663995604
145,-0.8293386207488832
146,-0.5509885094976437
147,0.1302683714863152
148,0.0502262459567503
149,0.2241405809772224
150,-0.115771611424939
151,-0.4834316153276108
152,-1.059769812250857
153,-0.9987784465999016
154,-0.3794527155985384
155,-0.8973925901326822
156,0.3126172862212912
157,1.4277911598083786
158,1.7090779899486506
159,1.7821863918404162
160,1.545235737215182
161,1.2923273100786865
162,1.2570519056614489
163,1.2872129680356916
164,1.2981475946035026
165,0.6239844646299103
166,0.3855606246658227
167,0.0301640939374022
168,-0.0252257582095738
169,0.8963419639753668
170,2.2689778454491045
171,1.9501552041554768
172,1.5976365757464857
173,1.694305862537663
174,1.638825260034468
175,1.7800132891701754
176,1.8933262162048283
177,2.17589444871365
178,1.624990459288955
179,0.5091310511884463
180,0.0134950331589639
181,-0.3154102524016918
182,-0.225984341906745
183,-0.6351806532259182
184,-1.0093284638306637
185,-1.0536864263430772
186,-0.3691473899234892
187,-0.9218883754911016
188,0.011317828945003
189,0.1304482270332327
190,0.4901280083712535
191,0.8195725344998775
192,0.8157623686669023
193,1.5496322362121704
194,1.0294689312695116
195,0.7688779530013276
196,0.5910499705978213
197,0.5224105453186927
198,0.7287512543045886
199,0.3230310111615846
200,0.0276571154626417
201,-0.0973195860226857
202,-0.9116866982644056
203,-0.8879927636790138
204,-0.847186727584323
205,-0.6832898852318716
206,-0.9516845805776332
207,-0.8083379806273917
208,0.2308727853278522
209,0.0165121610156381
210,0.0432770723753915
211,0.1657957494421268
212,0.1352317038267669
213,0.0197082644893163
214,0.4158770981794191
215,0.3071405183319128
216,-0.4356813448932586
217,-0.6103774429324159
218,-0.458016189709112
219,-0.4648355915530155
220,-0.7430283596533451
221,-0.6174088178090215
222,-0.5609948659993087
223,-0.4826429448615004
224,-0.3456675171758697
225,-0.3151665781508752
226,-0.0504879344577965
227,0.148867648783556
228,0.2215108564665049
229,0.3456563710832196
230,0.5035171306095791
231,0.3423896928285851
232,0.2338688345014886
233,0.3379231172696658
234,0.3172462403453986
235,0.0302038992360957
236,-0.0251617008365412
237,0.0490662446167505
238,0.3018275165369509
239,0.0416412714404524
240,0.5658842143727847
241,0.6309544690294592
242,0.4539374704845833
243,0.4041166403598567
244,0.3059005771576027
245,0.3931657065884023
246,0.1887551667286164
247,0.1749260899809379
248,0.1716758335290143
249,-0.1700094551295579
250,-0.2521056081776857
251,-0.2665504633008273
252,-0.2300793374888406
253,-0.2339459770536143
254,0.0102861199710713
255,-0.3013454519102397
256,-0.3566812216093508
257,-0.3271884785869944
258,-0.5785269940670538
259,-0.4157876968195315
260,-0.2820102299514775
261,-0.3427756483928386
262,-0.7030836913247864
263,-0.3127168969984905
264,-0.1931896937762396
265,-0.1083501970903705
266,0.0809128041272032
267,0.341563587134774
268,0.323665895750547
269,0.2012130569440469
270,0.376522343033371
271,0.513672730754048
272,0.3412176684909079
273,0.2878200479548778
274,0.3236184965171201
275,0.0794981145795162
276,0.0378056497049758
277,-0.0936800002408192
278,-0.1687232553153878
279,0.039833637001852
280,-0.0102983581145347
281,0.0209892759170899
282,0.0682758207072424
283,0.0371735624224293
284,0.0535194900884769
285,0.2146736943039954
286,-0.0183666190840655
287,-0.4521704604471626
288,-0.4708079790510902
289,-0.7505003905895039
290,-0.5719061220470245
291,-0.4527557171880991
292,-0.3908799389500912
293,-0.4589431271826183
294,-0.4982475909343838
295,-0.4554492406275124
296,-0.5939523456198914
297,-0.1928889780130846
298,0.682622547475159
299,0.4878670265547093
300,-0.0842041995527098
301,0.0387337229489036
302,0.4993084698215605
303,-0.9022266189338382
304,0.0436822680459566
305,-0.0241920797972111
306,-0.2911419008918424
307,0.0401571322531259
308,0.193282322766158
309,0.2055697490349358
310,0.0554600110145848
311,0.1801599720336297
312,0.1982281785734634
313,-0.0797267481979278
314,0.4336951482872158
315,0.4639266879487029
316,0.7005003299144815
317,0.6762150789209271
318,0.6222936904284763
319,0.5574247175687692
320,0.7747471467910099
321,0.7357666060855063
322,0.671506314485435
323,0.786618237379621
324,0.5227120928122135
325,-0.5328703163920372
326,-0.4880997812262513
327,-0.5194886340520848
328,-0.4694788663316881
329,-0.7160934222301965
330,-0.6460115065635879
331,-0.4743927910212162
332,-0.1033691232500149
333,0.1783088892640527
334,0.4213654003699705
335,0.3855964013350656
336,1.8286023351872345
337,1.6852516772908617
338,1.4964715373895527
339,1.0298876984961731
340,0.7531059191674326
341,0.7544299316592926
342,0.7720696152062269
343,0.9982169017563498
344,1.019145192057446
345,0.0129617014633101
346,-0.8011758039071105
347,-0.4547926439029142
348,-0.3926540154802266
349,-0.6962240893396832
350,-0.2241046295294387
351,-0.3124924635482485
352,-0.5132189753514983
353,-1.0936550155186515
354,0.4983753540607031
355,1.168414862001852
356,1.1137017802285674
357,1.2697428730305065
358,1.3141929151953335
359,1.426727269766186
360,1.024684608217452
361,0.85152386818548
362,1.044329027021988
363,0.4306245339507933
364,0.4503192084727609
365,0.2749521882940881
366,0.027543607527689
367,-0.6028810818972209
368,-0.62498218117281
369,-0.2963719321673999
370,-0.298180387827119
371,-0.4760291416496348
372,-0.2228476359611949
373,-0.2417488606655372
374,-0.4296392295850365
375,-0.9341757137615374
376,-0.7203544772127652
377,-0.6574564977290488
378,-0.7340896382521032
379,-0.412406098417908
380,-0.5668984599772589
381,-0.5650670751081062
382,-0.4052262160290025
383,-0.1524752548661662
384,0.1566581803628922
385,-0.1980011864030692
386,-0.165925360767828
387,-0.2289829455896774
388,-0.0882910431998693
389,0.1427722559733105
390,-0.1675866957313116
391,-0.0512036598507771
392,-0.1051897601885256
393,-0.0283419111713023
394,0.3760612730775626
395,0.6695100408544509
396,0.7364307234907704
397,-0.1956022264147061
398,-0.0107424419600898
399,-0.0177668529719042
400,-0.0700433937980278
401,-0.0746726881208319
402,-0.0351388828729929
403,-0.0297034469186655
404,-0.0062800645860731
405,0.1839431104368338
406,0.5848526020633926
407,0.5037710845835727
408,0.4444575288053614
409,0.3300812557274231
410,0.2910680108032066
411,0.2809284806056961
412,0.1112716701833166
413,-0.09267374979448
414,-0.3207023336350957
415,-0.5161971725742367
416,-0.5982667743897035
417,-0.3308840706783756
418,-0.4071608470624061
419,-0.3948682264095159
420,-0.4032370150595459
421,-0.4362090934949441
422,-0.2237459315859173
423,-0.0040044077107767
424,-0.0010096526305203
425,0.0416155598895164
426,-0.0137148290988239
427,0.1109418301538002
428,-0.1522492055139691
429,-0.1799749327781472
430,-0.2710792255206137
431,-0.265887365250284
432,-0.0274802414999314
433,0.0571737742974207
434,-0.001828320194393
435,0.0178253513260068
436,0.2070621760313206
437,0.2978582196786755
438,0.2559847784700522
439,0.3181539843909717
440,0.2795333645946838
441,0.1342764533945212
442,0.1147613631136408
443,-0.0742683610951452
444,-0.0988894602665034
445,-0.3197950113917377
446,-0.1069335445145511
447,0.1419672889783902
448,0.0089393814153279
449,0.1255053964130278
450,0.320281622837009
451,0.4240724433132226
452,0.4742969013945398
453,0.5428990880056769
454,0.578223067411548
455,0.2966520093769463
456,0.5664121725272286
457,0.7784835930845497
458,0.4697310540069748
459,0.3678273343854263
460,0.6501078879059621
461,0.7188962920687122
462,0.6695779511322739
463,0.7496298784675679
464,0.791716053745482
465,0.3677400757961718
466,0.1969983623313475
467,0.3656470725110375
468,0.1179104855515386
469,-0.6855659569955733
470,-0.9451035756782404
471,-1.112031089405934
472,-1.202160808039188
473,-0.9912116535091828
474,-1.0517357299219092
475,-1.47772851810298
476,-1.156797405500024
477,-1.037361559275594
478,-1.0131079267268164
479,-0.4505885194143185
480,-0.1151431216299391
481,-0.0737713255020721
482,-0.1876230459776716
483,0.3978152707215671
484,0.4956554575289406
485,0.2113424794434079
486,0.4553935852358806
487,0.474159055185964
488,0.0403229508003929
489,-0.7872907936055442
490,-0.8133140808127206
491,-0.5102197076011985
492,0.0712151393579658
493,0.0967265281696456
494,-0.143235523112808
495,-0.0818048907754644
496,-0.1757819984301708
497,-0.2680878292144444
498,-0.0490401776582662
499,-0.0301808168900035
500,-0.05591980439783
501,-0.1065930180450961
502,0.0115814906408413
503,0.3561814046665987
504,0.2499844560576591
505,0.2418669034048739
506,0.293090180670752
507,0.2004757479585333
508,0.1770464238325957
509,0.0275854956152382
510,-0.1876451535652254
511,-0.6444766225851558
512,-0.5904467290578163
513,-0.5057237926498405
514,-0.5633043778428324
515,-0.5573060880572767
516,-0.5519158943388641
517,-0.464497013128594
518,-0.480826516269229
519,0.1051232729837471
520,0.2365890671791197
521,0.0025030578862363
522,-0.0705082897093761
523,-0.0438627052815616
524,0.2921487428855004
525,-0.1557606299656603
526,-0.1750201114441632
527,0.1848602884548441
528,0.3014149859672796
529,0.0193553367916347
530,0.2775561038755503
531,0.3266479675470454
532,-0.039840089398505
533,-0.108672886469303
534,-0.1329769586013575
535,-0.1214410926936509
536,-0.1146049477125814
537,-0.0396414196842529
538,-0.0569138128364862
539,-0.0433966404648408
540,0.0364251849630504
541,0.1520132005491292
542,0.3309967993944689
543,0.3051016749457597
544,0.2870484946984163
545,0.335616525424415
546,0.6567337994318079
547,0.5790785184770657
548,0.4455676979253244
549,0.473842074464358
550,0.5129907910171382
551,0.5254773947309463
552,0.6267127545539869
553,0.8004206448770558
554,0.6967476376130369
555,-0.2277019025999561
556,-0.0832928913933299
557,0.3242131385572582
558,0.0511525857273262
559,-0.1818492876437031
560,-0.1572890795316627
561,-0.1836998957426876
562,-0.1969467752223434
563,0.3968698184016324
564,0.4359274357549922
565,-0.6823688818842678
566,-0.479258481328336
567,-0.3370096043545523
568,-0.2639040478872366
569,-0.3952662638090917
570,-0.3586676901010398
571,-0.2369960819352934
572,-0.3842664552939467
573,-0.2981997136480513
574,-0.0381111151260968
575,-0.1476290474393017
576,-0.1031759474436206
577,-0.0399805616088505
578,-0.0207536594003848
579,0.0218609931527673
580,0.1336928745542349
581,0.2630238270002741
582,0.2749927361271623
583,0.1693208762328164
584,0.0051346198204657
585,-0.1007510429356567
586,0.1790047446399671
587,0.1558358392032528
588,0.0436124922061714
589,0.0565719679995012
590,0.1048064747958813
591,0.1993310580127068
592,0.1609696151548458
593,0.1647178905324079
594,0.1052869803680601
595,0.0430521786373974
596,0.0500601709745098
597,-0.0290580276407459
598,-0.093062914613076
599,-0.1761182150289315
600,-0.1669020246367219
601,-0.1200010823817792
602,-0.1246964866385216
603,-0.0694692979718192
604,-0.0566580679040604
605,0.072004311378952
606,0.1413832824498358
607,0.2050328677756486
608,0.1802012511582491
609,0.0900155070311946
610,0.0376349855478634
611,0.0085085837279794
612,0.0076176432553057
613,-0.1058406329578286
614,-0.1658062167444423
615,-0.1184976695790019
616,-0.0511932306343284
617,0.0208606801588195
618,0.1979127925902264
619,0.0299609227743971
620,-0.1292027082467969
621,-0.0926177805890254
622,-0.0869385631773782
623,-0.2336325304472333
624,-0.3466223245581665
625,-0.3048010488035381
626,-0.3435600772488742
627,-0.4573679171707804
628,-0.3550537158532563
629,-0.3708211328029764
630,-0.4309140356808917
631,-0.5611242335714359
632,-0.3205984606063739
633,0.0387053224598756
634,0.3636181795507422
635,0.63661643460182
636,0.2701019961169752
637,0.4758662515533423
638,0.619039967084673
639,0.6812818721594589
640,0.6492872199544435
641,0.5001421031100097
642,0.3562728323501047
643,0.4756330506210267
644,0.9465407495588232
645,0.8746271141623512
646,0.6152651057507623
647,0.548355210718984
648,0.4313141529893975
649,0.4364534283560993
650,0.4002346567151406
651,0.4980300279521509
652,0.5182296656900216
653,-0.0035636292890408
654,-0.0943789001418341
655,-0.215427100489788
656,-0.0011863036551535
657,0.919951064331444
658,1.1314141326230682
659,0.9753712007974112
660,0.90388866561978
661,1.855013859312872
662,1.4729127759519878
663,1.3063604705421947
664,1.2717066849156364
665,1.0462560179956604
666,0.803540040217935
667,0.9199052186015424
668,1.1420036618524916
669,0.3883877258731273
670,-1.097262356712838
671,-0.0916305021687167
672,0.0862810700198795
673,0.6360239127288524
674,1.169646392448398
675,0.7171550062729558
676,0.3163035727933433
677,0.259853481153473
678,0.4603453110285807
679,0.4003433036466685
680,0.5583885131218806
681,0.201383940801546
682,0.5045944446039081
683,0.2622048916295143
684,0.8624480197680215
685,0.7129080037863834
686,0.8910164492399283
687,0.7247301191277937
688,0.6633983102387357
689,0.6733058313287856
690,0.6632958319811811
691,0.0116501885245057
692,-0.1807720514708482
693,-0.1232308621475248
694,-0.3116172244267181
695,-0.5907946238235565
696,-0.8327229211425216
697,-1.424735824252507
698,-2.1098728507810827
699,-0.7895163160598477
700,-0.5315104604643488
701,-0.5820992299914985
702,-0.6021546751749787
703,-0.6783366588830345
704,-1.091006909422265
705,-0.5396565780926658
706,0.0564961269478708
707,-0.2199975236594337
708,-0.4695213011021347
709,-1.4271303110982887
710,-1.4321230865156096
711,-1.4954364510411893
712,-1.272016308694057
713,-1.1602467590303016
714,-1.190956754237953
715,-0.9179452715963816
716,-0.9736586828056576
717,-0.8536106376247403
718,-0.9432874587286052
719,-0.5553728866920471
720,-0.0873101748303853
721,-0.1097522896549519
722,0.1681196039701501
723,-0.0760039073551105
724,-0.3160990526785578
725,-0.0342876235559358
726,0.747130856463081
727,1.1833674843850266
728,-0.7896830085865517
729,-1.4612312537201049
730,-1.3493551538000177
731,-1.1984611583560911
732,-1.0307059423381542
733,-0.9205265783629004
734,-0.6479073470920823
735,-0.9371385913656264
736,-1.3845719518564112
737,-0.9221522789959744
738,-0.8591032880551074
739,-0.8577759240971329
740,-0.7148777252502354
741,-0.885284967241021
742,-1.8956796939309195
743,-2.1060434664737326
744,-1.055957173842078
745,-0.9267873608661964
746,-0.9675745743324674
747,-0.9875341812391936
748,-1.240101909356274
749,-1.1366403992050158
750,-0.8440209148167539
751,1.200822331751883
752,0.2536663517251904
753,0.0323060973075976
754,0.6838920948228817
755,0.4170815164170481
756,0.082839047200718
757,-0.2814806560041216
758,-0.3301269329988105
759,-0.1779175196771555
760,-0.3506530160426923
761,-0.2054616415756672
762,0.0533420771372357
763,-0.1971521537776336
764,0.0085306779949673
765,0.2842453775657349
766,0.3665507946213305
767,0.4299353841837518
768,0.1904774794240381
769,0.1501646429762533
770,0.1338744425081248
771,0.1821582171682808
772,0.2532051247513475
773,0.1146969301105121
774,0.0665311312386814
775,-0.0545328617552955
776,0.0092815530541631
777,-0.1085074536690387
778,-0.0988206358272168
779,-0.0804702360245115
780,-0.2148664322037482
781,-0.1986846666182772
782,-0.2034171270239913
783,-0.2587879755135674
784,-0.3081165968149215
785,0.0608847089695623
786,0.1914599559476786
787,0.1633387763348738
788,0.1617334730614288
789,0.1423322899512116
790,0.2794733595893314
791,0.2414980696074052
792,0.3070431137821212
793,0.3446900571813633
794,-0.1946475708705774
795,-0.2353625181533868
796,-0.157453140752455
797,-0.1350756641717995
798,-0.141030679580528
799,-0.2223829945334348
800,-0.0932278803760737
801,-0.1278407280065978
802,0.0414877778207412
803,0.3300687639332362
804,0.1976624373314071
805,0.014101419497174
806,-0.0144237593021421
807,-0.1961771847618205
808,-0.4375351643818116
809,-0.524006699556198
810,-0.5404644983984398
811,-0.5053943495958023
812,-0.3669837701696951
813,-0.360173013286948
814,-0.8057271417621311
815,-0.6910761066268709
816,-0.4724404412308531
817,-0.1213025280225141
818,0.3227837280916378
819,0.4459084508523072
820,0.6124038356128741
821,0.4635852078044453
822,0.8725387340076715
823,1.3257097497112558
824,1.472060914707766
825,1.4410619641114666
826,1.022610626967976
827,0.8433436561396447
828,0.5722549055595605
829,0.2516162495812207
830,0.7357351757720106
831,0.8180839936639841
832,0.1195785751108302
833,-0.101261528177813
834,0.3167266491545902
835,0.5779413238631853
836,0.3571406988693528
837,0.4147479642421804
838,0.5812896721743739
839,-0.4960719182540976
840,0.1548448900935239
841,0.3295636069187006
842,0.1874935014437536
843,-0.3202401745552642
844,-0.4888239816241312
845,-0.1681434778348629
846,-0.2055424085947149
847,-0.4240009512299646
848,-0.166987688528771
849,0.0668594637954338
850,0.0404076590492821
851,0.203013525749633
852,0.2055634556129212
853,0.1446125132317379
854,-2.0474642448505125e-05
855,0.0823357217071439
856,-0.1024004126088436
857,-0.2600657635588318
858,-0.3106873220837123
859,-0.3865406709193177
860,-0.3077487866953448
861,-0.2096137974358995
862,-0.2802794016999943
863,-0.1035115146607337
864,0.059455765841575
865,0.0998593681671935
866,0.1503187627979055
867,0.2187213896144268
868,0.3144946661246268
869,0.1756512366241829
870,0.1603051244747021
871,0.1450695181261065
872,0.0385422715826509
873,0.0434773259748555
874,-0.0400120193084813
875,-0.0992596184724422
876,-0.2119759493535881
877,-0.2645609962053502
878,-0.4753387728681121
879,-0.4266311010863869
880,-0.4560747712348681
881,-0.5651765941232475
882,-0.4842375881595975
883,-0.3812105461876261
884,-0.1043258343200154
885,0.0259929147526883
886,0.2041891754049739
887,0.4092835104607709
888,0.4578008003161452
889,0.6348443151744335
890,1.0716836600056463
891,1.059683148508404
892,0.7073461577044474
893,0.2252678072211332
894,0.2614472865622116
895,0.2046526096530618
896,0.2979501576860683
897,0.4066498303292988
898,0.5399914531202074
899,-0.035508206293152
900,0.4179203253578148
901,0.1391031880358391
902,-0.1920817253627113
903,0.0063554124237908
904,-0.0138134186343678
905,0.0614828205955997
906,-0.1418257634052371
907,-0.0460994650398713
908,-0.257566027083707
909,-0.2705175234232721
910,-0.0834589556863524
911,-0.2229143761344438
912,-0.1096773735951787
913,-0.1036410840000987
914,-0.059324146742845
915,-0.0316522186073921
916,0.0246591872227852
917,0.0269221115449225
918,0.1310012247784021
919,0.2910806546819564
920,0.2047908272551932
921,0.1516422188280084
922,0.0746024331500422
923,-0.0483213612821272
924,-0.0672588323295586
925,0.0216176338388501
926,0.0928967996819561
927,0.0180858264294381
928,-0.0026742222696989
929,-0.000119082853196
930,0.0785637434157685
931,0.0916698369773742
932,0.1000618261450706
933,0.0573700400745633
934,0.0382758237295055
935,0.008389558205794
936,0.047003196312445
937,0.0341846618231968
938,-0.0309181264043159
939,-0.0723698301078946
940,-0.0843405603358976
941,-0.0601051434396212
942,-0.0092942510331944
943,-0.0380279645228508
944,-0.0288217352574927
945,-0.073687692975263
946,-0.0577451083613324
947,-0.0587793238647736
948,-0.0270581408476421
949,-0.06935839629388
950,-0.0733515697901391
951,-0.0674677591480133
952,-0.0591448212358177
953,-0.087545221062223
954,-0.1425337913355497
955,-0.1393388312411697
956,-0.1284163425007065
957,0.0208780562881595
958,0.0775108968970625
959,0.0184673794842167
960,0.0895507252535969
961,0.1456439207973568
962,0.2266862358949703
963,0.3622297900178861
964,0.3454452511051501
965,0.2295438179230375
966,0.1257357627646154
967,0.0744509958178746
968,0.0439477657320027
969,0.0143667396739358
970,-0.1119987890217724
971,-0.1165686257384692
972,-0.1971570062679425
973,-0.2331944893225776
974,-0.2349037239920241
975,-0.2383004718497392
976,-0.0169563720069777
977,-0.0594883852520653
978,-0.1406979506018618
979,-0.1033375447162378
980,-0.1083131255820006
981,-0.049379056575318
982,0.033246760472289
983,0.3900806529137049
984,0.1655442528828812
985,0.1264337026196043
986,0.1678343077748025
987,0.1159398735102871
988,0.1378448771743742
989,0.1054575867717607
990,0.1247076671562362
991,-0.0026493032841246
992,-0.2713061525746224
993,-0.0135348155865012
994,-0.1842354032741638
995,-0.1958959979422891
996,-0.2346826221794995
997,-0.2847106710606515
998,-0.3571931189408852
999,-0.3055766121942774
1000,-0.3131061870640259
1001,-0.5302172827327659
1002,-0.5383475034027942
1003,-0.3561800243831902
1004,-0.373263884741952
1005,-0.3290616529264
1006,-0.266392796272886
1007,-0.3001994457442954
1008,-0.3484385777545221
1009,-0.1685735746918277
1010,0.0783589685470824
1011,-0.0141225250054837
1012,-0.1341845232609467
1013,-0.3437537187334218
1014,-0.4558692237343195
1015,-0.3606749447812746
1016,-0.3832911175755534
1017,-0.2325443308446967
1018,-0.225964239005642
1019,0.2345737661495045
1020,-0.0283518588955888
1021,0.1362865529406221
1022,0.7765363223737631
1023,-0.1486688717372329
1024,-0.1591137536364516
1025,-0.039336080391205
1026,-0.1068253423761706
1027,-0.2368092609006756
1028,-0.2481241350838592
1029,-0.4335632285777733
1030,-0.4799039811964495
1031,-0.4271711339590769
1032,-0.1188656516908062
1033,-0.2916548601144207
1034,-0.3804574042888881
1035,-0.260724798837802
1036,-0.1523520691760768
1037,0.1397122876722192
1038,0.3705520070512592
1039,0.0537774217882398
1040,-0.1835800967210832
1041,0.1987035298113381
1042,0.4763405228902472
1043,0.3503643593954274
1044,0.3131127422727057
1045,0.3257161990462541
1046,0.3985740891124465
1047,0.3770614866505676
1048,0.4703885036110539
1049,0.2358946767828215
1050,0.2158665719961026
1051,0.0489609732011374
1052,-0.0436825384203519
1053,-0.1192035610147669
1054,-0.0071945548937999
1055,0.0188191768779025
1056,0.0058229635049248
1057,-0.0721563941390594
1058,-0.088778459599344
1059,-0.1243346671049382
1060,0.0305221618328615
1061,-0.194485519615997
1062,-0.3094048111436955
1063,-0.5669560036841371
1064,-0.4088543475425681
1065,-0.2754715093048363
1066,-0.2597842039666804
1067,-0.244401025977261
1068,-0.2744438316084956
1069,-0.3394136462675647
1070,-0.3723642797797
1071,0.1825022654713118
1072,0.2283762972209697
1073,0.0682384699454808
1074,0.2026929040995493
1075,0.2310347357482635
1076,0.3776928944257647
1077,0.5122061648770699
1078,0.6472694583314452
1079,0.5967317212672099
1080,0.2791483739910637
1081,0.2311199180183243
1082,0.1882841098355699
1083,0.0047333300669623
1084,0.0436480385918746
1085,-0.3643798832994354
1086,-0.2357078522331779
1087,-0.2648885468358742
1088,-0.2807448551665891
1089,-0.186280582255522
1090,-0.0415766576800491
1091,0.0476383759734762
1092,0.172716854898666
1093,0.3376971106511017
1094,0.3683691798077081
1095,0.2232133084688647
1096,0.1389108880374226
1097,0.1485041615914959
1098,0.0754255326484209
1099,0.0258714244139094
1100,0.0144764466364485
1101,-0.1500715807203241
1102,-0.3695916450565297
1103,-0.2517254961440062
1104,-0.2476484918954002
1105,-0.1650753629114479
1106,-0.1662554120899068
1107,-0.1996304943710448
1108,-0.2389356067043638
1109,-0.1559020520145822
1110,-0.0033898918648064
1111,-0.0220427477014231
1112,-0.0949439111154184
1113,-0.0375867593723432
1114,-0.0286094185481443
1115,0.1349890688670682
1116,0.1997339953116849
1117,0.1622552018256253
1118,0.0441216724953495
1119,0.1855383261137793
1120,0.283261460074809
1121,0.3432407931421827
1122,0.2822267010487124
1123,0.2360505086811196
1124,0.1606056906598908
1125,0.1639525982491896
1126,0.1741777581654829
1127,0.2296668906210705
1128,0.045529696537407
1129,-0.0288828492287644
1130,-0.035492094291718
1131,0.1166842789578114
1132,0.1046910215474328
1133,0.2033929348272799
1134,0.2541249374281546
1135,0.4575093173971783
1136,0.4043413640977083
1137,0.4744881627586538
1138,0.4215837467631695
1139,0.3718349701856568
1140,0.2611972266928019
1141,0.2364979287807243
1142,0.2224529556955406
1143,0.1087714353693683
1144,-0.1358224862848574
1145,-0.0913217698976335
1146,-0.0982143153552444
1147,-0.0181769782454182
1148,-0.0408370508914258
1149,0.2755504540521747
1150,0.1038591074587421
1151,-0.2783150087919558
1152,-0.3113993227915306
1153,-0.2622560979208736
1154,-0.2277201725979818
1155,-0.178251313829758
1156,-0.1701260764150661
1157,-0.0446831769110993
1158,0.0362218845309304
1159,0.0676288702502195
1160,0.0968135921404549
1161,0.2315226138364341
1162,0.1962509339020723
1163,0.1581397467784134
1164,0.1390700726112659
1165,0.1454367270521907
1166,-0.2280416636611701
1167,-0.2464710369433308
1168,-0.2505115726400381
1169,-0.3198729388859355
1170,-0.2732449847084403
1171,-0.241707684840792
1172,-0.1767145525520288
1173,-0.201058920192564
1174,-0.2456137459850984
1175,0.0923894182860431
1176,0.1428424286779827
1177,0.3973551044747207
1178,0.5849159836951018
1179,0.7232007966455196
1180,0.5865957777960056
1181,0.5549654554688969
1182,0.5587519110049236
1183,0.5476741031701496
1184,0.587682600843291
1185,0.4859281370071459
1186,0.5069304327776081
1187,0.200088632311849
1188,-0.3555784409306414
1189,-0.2392589174416837
1190,-0.382368201986179
1191,-0.175171067800207
1192,-0.0605793765401914
1193,0.4018798829813884
1194,0.5651341937128553
1195,-0.1028733421342916
1196,-0.0958937134801716
1197,-0.0112664649183132
1198,0.0719136574798079
1199,0.2207948112378084
1200,-0.1061782734639853
1201,-0.2278886746934971
1202,-0.4339524346770816
1203,-0.1596381093124222
1204,0.0842542916961341
1205,0.1566524138703885
1206,-0.0691321758307402
1207,-0.1984571457279536
1208,-0.3286874731957633
